CustomerID,Recency,Frequency,Monetary,R,F,M,RFMGroup,RFMScore,RFM_Loyalty_Level,Cluster,Color
14782,319,6,200.1,1,1,1,111,3,Basic,1,green
14784,26,15,289.99,4,2,2,422,8,Silver,1,green
14785,10,3,77.4,5,1,1,511,7,Silver,1,green
14788,7,30,679.44,5,3,3,533,11,Platinum,0,red
14789,28,6,197.64,4,1,1,411,6,Silver,1,green
14790,16,46,745.06,4,3,3,433,10,Gold,0,red
14792,63,2,6.2,3,1,1,311,5,Basic,1,green
14793,21,14,228.99,4,2,1,421,7,Silver,1,green
14794,2,80,1319.91,5,4,4,544,13,Platinum,2,blue
14795,166,6,131.45,2,1,1,211,4,Basic,1,green
14796,1,1141,8022.49,5,5,5,555,15,Diamond,2,blue
14798,52,12,173.74,3,1,1,311,5,Basic,1,green
14799,51,13,157.7,3,1,1,311,5,Basic,1,green
14800,47,385,4339.74,3,5,5,355,13,Platinum,2,blue
14801,61,59,193.14,3,4,1,341,8,Silver,0,red
14803,162,44,845.55,2,3,3,233,8,Silver,0,red
14804,8,12,353.27,5,1,2,512,8,Silver,0,red
14805,15,47,554.65,4,3,3,433,10,Gold,0,red
14806,75,11,193.39,2,1,1,211,4,Basic,1,green
14808,39,235,2741.17,3,5,5,355,13,Platinum,2,blue
14810,40,255,2087.88,3,5,5,355,13,Platinum,2,blue
14813,369,30,155.43,1,3,1,131,5,Basic,1,green
14815,36,53,778.5,3,3,3,333,9,Gold,0,red
14816,197,4,271.85,1,1,2,112,4,Basic,1,green
14817,200,63,1110.34,1,4,4,144,9,Gold,0,red
14818,73,48,657.8,2,3,3,233,8,Silver,0,red
14819,64,13,272.07,3,1,2,312,6,Silver,1,green
14820,21,29,507.29,4,2,3,423,9,Gold,0,red
14821,366,2,48.8,1,1,1,111,3,Basic,1,green
14823,180,70,321.43,1,4,2,142,7,Silver,0,red
14824,10,29,1127.71,5,2,4,524,11,Platinum,0,red
14825,3,121,2226.91,5,5,5,555,15,Diamond,2,blue
14828,196,17,2139.76,1,2,5,125,8,Silver,0,red
14829,29,42,697.55,4,3,3,433,10,Gold,0,red
14830,53,40,197.13,3,3,1,331,7,Silver,1,green
14834,17,67,1720.3,4,4,4,444,12,Platinum,0,red
14836,10,6,102.45,5,1,1,511,7,Silver,1,green
14837,89,108,1649.5,2,4,4,244,10,Gold,0,red
14840,267,4,62.85,1,1,1,111,3,Basic,1,green
14841,53,138,3295.76,3,5,5,355,13,Platinum,0,red
14842,43,145,2824.69,3,5,5,355,13,Platinum,0,red
14844,63,130,3189.81,3,5,5,355,13,Platinum,0,red
14847,148,13,309.4,2,1,2,212,5,Basic,1,green
14849,21,388,7930.54,4,5,5,455,14,Diamond,2,blue
14850,311,21,325.75,1,2,2,122,5,Basic,1,green
14851,23,28,511.35,4,2,3,423,9,Gold,0,red
14852,58,143,2836.69,3,5,5,355,13,Platinum,0,red
14853,24,9,475.8,4,1,3,413,8,Silver,1,green
14854,78,127,2759.83,2,5,5,255,12,Platinum,0,red
14855,119,20,645.65,2,2,3,223,7,Silver,1,green
14856,36,66,1311.38,3,4,4,344,11,Platinum,0,red
14857,59,60,1173.12,3,4,4,344,11,Platinum,0,red
14859,12,58,1353.74,5,3,4,534,12,Platinum,0,red
14860,19,11,170.32,4,1,1,411,6,Silver,1,green
14861,52,6,125.79,3,1,1,311,5,Basic,1,green
14862,25,48,841.2,4,3,3,433,10,Gold,0,red
14863,29,11,266.76,4,1,2,412,7,Silver,1,green
14865,7,4,52.2,5,1,1,511,7,Silver,1,green
14866,10,99,14389.9,5,4,5,545,14,Diamond,2,blue
14867,185,36,710.28,1,3,3,133,7,Silver,0,red
14868,3,144,2953.59,5,5,5,555,15,Diamond,2,blue
14869,8,71,725.7,5,4,3,543,12,Platinum,0,red
14870,261,13,327.25,1,1,2,112,4,Basic,1,green
14871,3,98,522.38,5,4,3,543,12,Platinum,2,blue
14873,210,28,519.68,1,2,3,123,6,Silver,1,green
14875,107,47,1465.32,2,3,4,234,9,Gold,0,red
14878,12,124,1485.54,5,5,4,554,14,Diamond,2,blue
14880,77,47,706.19,2,3,3,233,8,Silver,0,red
14881,19,17,255.4,4,2,2,422,8,Silver,1,green
14882,26,11,589.7,4,1,3,413,8,Silver,0,red
14883,18,53,761.59,4,3,3,433,10,Gold,0,red
14885,131,15,765.32,2,2,3,223,7,Silver,1,green
14886,252,18,364.8,1,2,2,122,5,Basic,1,green
14887,79,6,1862,2,1,4,214,7,Silver,1,green
14888,207,20,369.2,1,2,2,122,5,Basic,1,green
14889,336,10,135.9,1,1,1,111,3,Basic,1,green
14890,253,7,125.65,1,1,1,111,3,Basic,1,green
14891,148,33,554.38,2,3,3,233,8,Silver,0,red
14893,9,73,1237.85,5,4,4,544,13,Platinum,2,blue
14894,85,23,655.75,2,2,3,223,7,Silver,0,red
14895,7,498,11138.71,5,5,5,555,15,Diamond,2,blue
14896,204,43,468.77,1,3,3,133,7,Silver,0,red
14897,7,55,1366.38,5,3,4,534,12,Platinum,2,blue
14898,23,116,1303.52,4,4,4,444,12,Platinum,0,red
14901,11,96,1421.29,5,4,4,544,13,Platinum,2,blue
14902,25,20,332.66,4,2,2,422,8,Silver,0,red
14903,21,355,2810.63,4,5,5,455,14,Diamond,2,blue
14904,2,69,1025.44,5,4,4,544,13,Platinum,2,blue
14905,157,17,616.15,2,2,3,223,7,Silver,1,green
14907,3,165,3501.1,5,5,5,555,15,Diamond,2,blue
14908,74,9,277.8,2,1,2,212,5,Basic,1,green
14910,2,30,434.35,5,3,2,532,10,Gold,2,blue
14913,35,87,1227.43,3,4,4,344,11,Platinum,0,red
14915,91,12,307.48,2,1,2,212,5,Basic,1,green
14916,70,77,1268.98,3,4,4,344,11,Platinum,0,red
14918,115,45,1610.15,2,3,4,234,9,Gold,0,red
14920,212,57,977.77,1,3,4,134,8,Silver,0,red
14921,30,78,1316.07,4,4,4,444,12,Platinum,0,red
14923,50,44,749.1,3,3,3,333,9,Gold,0,red
14924,245,10,310.05,1,1,2,112,4,Basic,1,green
14929,32,11,223.88,4,1,1,411,6,Silver,1,green
14944,29,170,5900.25,4,5,5,455,14,Diamond,2,blue
14946,14,3,100.9,4,1,1,411,6,Silver,1,green
14947,72,14,290.82,2,2,2,222,6,Silver,1,green
14948,23,63,1101.97,4,4,4,444,12,Platinum,0,red
14950,19,19,371.2,4,2,2,422,8,Silver,0,red
14951,79,20,311.69,2,2,2,222,6,Silver,1,green
14952,59,138,8099.49,3,5,5,355,13,Platinum,2,blue
14953,25,55,289.82,4,3,2,432,9,Gold,0,red
14954,12,85,336.17,5,4,2,542,11,Platinum,0,red
14957,253,12,58.49,1,1,1,111,3,Basic,1,green
14958,147,42,499.68,2,3,3,233,8,Silver,0,red
14959,64,59,695.42,3,4,3,343,10,Gold,0,red
14960,8,27,221.27,5,2,1,521,8,Silver,0,red
14961,10,312,7044.68,5,5,5,555,15,Diamond,2,blue
14962,270,5,126.7,1,1,1,111,3,Basic,1,green
14963,9,198,1487.8,5,5,4,554,14,Diamond,2,blue
14964,247,13,206.21,1,1,1,111,3,Basic,1,green
14965,96,83,599,2,4,3,243,9,Gold,0,red
14966,14,38,191.32,4,3,1,431,8,Silver,0,red
14967,49,6,463.8,3,1,2,312,6,Silver,1,green
14968,30,37,147.59,4,3,1,431,8,Silver,1,green
14970,68,34,1592.06,3,3,4,334,10,Gold,0,red
14971,35,160,1116.57,3,5,4,354,12,Platinum,0,red
14972,128,18,114.77,2,2,1,221,5,Basic,1,green
14973,107,32,1314.45,2,3,4,234,9,Gold,0,red
14974,37,21,114.39,3,2,1,321,6,Silver,1,green
14975,57,11,279.94,3,1,2,312,6,Silver,1,green
14976,57,72,790.86,3,4,3,343,10,Gold,0,red
14978,72,216,1931.42,2,5,4,254,11,Platinum,0,red
14981,246,8,102.12,1,1,1,111,3,Basic,1,green
14984,19,41,213.27,4,3,1,431,8,Silver,0,red
14985,198,87,296.75,1,4,2,142,7,Silver,0,red
14987,15,4,326.4,4,1,2,412,7,Silver,1,green
14988,211,40,334.54,1,3,2,132,6,Silver,1,green
14995,38,61,233.23,3,4,1,341,8,Silver,0,red
14997,46,26,546.2,3,2,3,323,8,Silver,0,red
14998,170,75,429.87,2,4,2,242,8,Silver,0,red
15000,47,77,490.52,3,4,3,343,10,Gold,0,red
15002,115,115,1641.76,2,4,4,244,10,Gold,0,red
15004,147,158,1246.32,2,5,4,254,11,Platinum,0,red
15005,15,1119,6316.57,4,5,5,455,14,Diamond,2,blue
15006,51,144,502.09,3,5,3,353,11,Platinum,0,red
15007,159,12,156.91,2,1,1,211,4,Basic,1,green
15009,12,182,1261.78,5,5,4,554,14,Diamond,2,blue
15010,35,20,308.94,3,2,2,322,7,Silver,1,green
15012,53,128,423.04,3,5,2,352,10,Gold,0,red
15014,43,35,260.17,3,3,2,332,8,Silver,0,red
15016,172,20,170.04,2,2,1,221,5,Basic,1,green
15017,33,20,125.58,3,2,1,321,6,Silver,1,green
15018,38,31,496.21,3,3,3,333,9,Gold,0,red
15019,266,70,266,1,4,2,142,7,Silver,1,green
15021,8,472,1914.82,5,5,4,554,14,Diamond,2,blue
15022,11,135,905.04,5,5,4,554,14,Diamond,2,blue
15023,3,562,6802.76,5,5,5,555,15,Diamond,2,blue
15024,9,155,1661.33,5,5,4,554,14,Diamond,2,blue
15025,33,72,377.01,3,4,2,342,9,Gold,0,red
15026,80,61,469,2,4,3,243,9,Gold,0,red
15027,30,35,1066.15,4,3,4,434,11,Platinum,0,red
15028,8,48,627.13,5,3,3,533,11,Platinum,0,red
15030,71,7,518.28,3,1,3,313,7,Silver,1,green
15031,4,111,668.14,5,4,3,543,12,Platinum,2,blue
15032,256,52,4959.1,1,3,5,135,9,Gold,0,red
15033,4,510,2586.67,5,5,5,555,15,Diamond,2,blue
15034,15,394,4308.61,4,5,5,455,14,Diamond,2,blue
15035,89,27,252.73,2,2,2,222,6,Silver,1,green
15036,72,127,465.55,2,5,2,252,9,Gold,0,red
15038,58,130,705.49,3,5,3,353,11,Platinum,0,red
15039,9,1502,19914.44,5,5,5,555,15,Diamond,2,blue
15041,170,67,180.35,2,4,1,241,7,Silver,1,green
15042,199,5,135.93,1,1,1,111,3,Basic,1,green
15043,31,3,537,4,1,3,413,8,Silver,1,green
15044,19,453,7700.23,4,5,5,455,14,Diamond,2,blue
15045,151,12,735.66,2,1,3,213,6,Silver,1,green
15046,9,206,5213.77,5,5,5,555,15,Diamond,2,blue
15047,269,22,343.62,1,2,2,122,5,Basic,1,green
15048,65,97,384.05,3,4,2,342,9,Gold,0,red
15049,273,3,121.17,1,1,1,111,3,Basic,1,green
15050,25,78,1782.09,4,4,4,444,12,Platinum,0,red
15051,23,143,1391.61,4,5,4,454,13,Platinum,0,red
15052,319,30,215.78,1,3,1,131,5,Basic,1,green
15053,4,71,697.79,5,4,3,543,12,Platinum,2,blue
15054,12,114,302.1,5,4,2,542,11,Platinum,0,red
15057,275,25,1489.5,1,2,4,124,7,Silver,0,red
15058,25,276,2124.99,4,5,5,455,14,Diamond,2,blue
15059,40,237,1337.72,3,5,4,354,12,Platinum,0,red
15060,8,121,303.09,5,5,2,552,12,Platinum,0,red
15061,3,403,54534.14,5,5,5,555,15,Diamond,2,blue
15062,71,57,987.86,3,3,4,334,10,Gold,0,red
15063,213,5,370.8,1,1,2,112,4,Basic,1,green
15065,37,155,3158.13,3,5,5,355,13,Platinum,2,blue
15066,53,42,893.59,3,3,3,333,9,Gold,0,red
15067,78,82,1744.76,2,4,4,244,10,Gold,0,red
15068,46,104,553.36,3,4,3,343,10,Gold,0,red
15069,179,70,1109.53,1,4,4,144,9,Gold,0,red
15070,372,1,106.2,1,1,1,111,3,Basic,1,green
15071,93,26,982.07,2,2,4,224,8,Silver,0,red
15073,9,54,1043.41,5,3,4,534,12,Platinum,0,red
15074,105,42,748.87,2,3,3,233,8,Silver,0,red
15075,77,27,773.03,2,2,3,223,7,Silver,0,red
15076,172,49,880.85,2,3,3,233,8,Silver,0,red
15078,7,440,9743.11,5,5,5,555,15,Diamond,2,blue
15079,212,47,895.61,1,3,3,133,7,Silver,0,red
15081,22,33,504.8,4,3,3,433,10,Gold,0,red
15083,256,5,88.2,1,1,1,111,3,Basic,1,green
15087,281,15,306.94,1,2,2,122,5,Basic,1,green
15088,21,57,1160.07,4,3,4,434,11,Platinum,0,red
15089,10,145,2420.84,5,5,5,555,15,Diamond,2,blue
15090,308,23,381.32,1,2,2,122,5,Basic,1,green
15091,67,30,480.71,3,3,3,333,9,Gold,0,red
15092,215,26,457.81,1,2,2,122,5,Basic,1,green
15093,18,108,4597.02,4,4,5,445,13,Platinum,2,blue
15095,103,47,1370.6,2,3,4,234,9,Gold,0,red
15096,42,11,219.39,3,1,1,311,5,Basic,1,green
15097,4,25,248.08,5,2,2,522,9,Gold,0,red
15098,182,3,39916.5,1,1,5,115,7,Silver,0,red
15099,84,23,410.48,2,2,2,222,6,Silver,1,green
15100,333,3,876,1,1,3,113,5,Basic,1,green
15101,8,8,317.53,5,1,2,512,8,Silver,1,green
15103,31,35,703.36,4,3,3,433,10,Gold,0,red
15104,196,69,1027.44,1,4,4,144,9,Gold,0,red
15105,18,101,2298.93,4,4,5,445,13,Platinum,2,blue
15106,17,100,1422.52,4,4,4,444,12,Platinum,0,red
15107,311,17,319.5,1,2,2,122,5,Basic,1,green
15109,245,28,484.95,1,2,3,123,6,Silver,1,green
15110,23,35,996.1,4,3,4,434,11,Platinum,0,red
15111,29,84,1567.48,4,4,4,444,12,Platinum,0,red
15113,9,100,3609.33,5,4,5,545,14,Diamond,2,blue
15114,30,197,2760.56,4,5,5,455,14,Diamond,2,blue
15115,18,21,340.11,4,2,2,422,8,Silver,0,red
15116,17,45,1352.75,4,3,4,434,11,Platinum,0,red
15117,14,79,1551.78,4,4,4,444,12,Platinum,2,blue
15118,134,1,244.8,2,1,2,212,5,Basic,1,green
15119,245,14,266.4,1,2,2,122,5,Basic,1,green
15120,133,21,358.82,2,2,2,222,6,Silver,1,green
15121,50,28,457.72,3,2,2,322,7,Silver,0,red
15122,114,82,1633.78,2,4,4,244,10,Gold,0,red
15123,7,106,2199.31,5,4,5,545,14,Diamond,2,blue
15124,22,15,184.19,4,2,1,421,7,Silver,1,green
15125,25,127,11528.48,4,5,5,455,14,Diamond,2,blue
15127,65,16,406.53,3,2,2,322,7,Silver,1,green
15128,60,102,1471,3,4,4,344,11,Platinum,0,red
15129,50,84,3447.4,3,4,5,345,12,Platinum,0,red
15130,169,22,330.11,2,2,2,222,6,Silver,1,green
15132,18,52,977.93,4,3,4,434,11,Platinum,0,red
15133,127,29,982.42,2,2,4,224,8,Silver,0,red
15134,14,73,1387.99,4,4,4,444,12,Platinum,0,red
15135,239,9,139.05,1,1,1,111,3,Basic,1,green
15136,2,68,1286.7,5,4,4,544,13,Platinum,2,blue
15139,239,13,178.96,1,1,1,111,3,Basic,1,green
15140,52,80,2354.25,3,4,5,345,12,Platinum,0,red
15142,46,26,498.74,3,2,3,323,8,Silver,0,red
15143,225,14,259.45,1,2,2,122,5,Basic,1,green
15144,8,217,6580.44,5,5,5,555,15,Diamond,2,blue
15145,4,67,1194.73,5,4,4,544,13,Platinum,2,blue
15146,164,91,1327.16,2,4,4,244,10,Gold,0,red
15147,240,28,623.5,1,2,3,123,6,Silver,1,green
15148,10,20,301.29,5,2,2,522,9,Gold,0,red
15149,133,23,520.8,2,2,3,223,7,Silver,1,green
15150,17,343,5314.47,4,5,5,455,14,Diamond,2,blue
15152,9,271,4745.69,5,5,5,555,15,Diamond,2,blue
15153,31,22,329.25,4,2,2,422,8,Silver,0,red
15154,75,85,296.42,2,4,2,242,8,Silver,0,red
15156,1,55,961.49,5,3,4,534,12,Platinum,2,blue
15157,3,125,1936.07,5,5,4,554,14,Diamond,2,blue
15158,45,7,401.4,3,1,2,312,6,Silver,1,green
15159,1,710,18641.01,5,5,5,555,15,Diamond,2,blue
15160,357,4,158.16,1,1,1,111,3,Basic,1,green
15163,18,29,304.47,4,2,2,422,8,Silver,0,red
15164,68,103,843.05,3,4,3,343,10,Gold,0,red
15165,373,27,487.75,1,2,3,123,6,Silver,1,green
15167,320,41,163,1,3,1,131,5,Basic,1,green
15168,25,5,106.56,4,1,1,411,6,Silver,1,green
15171,331,5,1289.5,1,1,4,114,6,Silver,1,green
15172,8,110,1624.05,5,4,4,544,13,Platinum,2,blue
15174,322,11,135.75,1,1,1,111,3,Basic,1,green
15175,71,23,224.14,3,2,1,321,6,Silver,1,green
15178,260,3,40.5,1,1,1,111,3,Basic,1,green
15179,18,93,2206.95,4,4,5,445,13,Platinum,2,blue
15180,367,6,87.5,1,1,1,111,3,Basic,1,green
15181,66,16,689.48,3,2,3,323,8,Silver,0,red
15182,154,29,622.85,2,2,3,223,7,Silver,0,red
15184,29,63,406.76,4,4,2,442,10,Gold,0,red
15185,70,21,310.62,3,2,2,322,7,Silver,1,green
15186,14,19,411.41,4,2,2,422,8,Silver,0,red
15187,1,91,4777.18,5,4,5,545,14,Diamond,2,blue
15189,1,212,16225.39,5,5,5,555,15,Diamond,2,blue
15192,119,51,1044.32,2,3,4,234,9,Gold,0,red
15193,60,19,499.32,3,2,3,323,8,Silver,1,green
15194,3,310,7616.53,5,5,5,555,15,Diamond,2,blue
15195,2,1,3861,5,1,5,515,11,Platinum,0,red
15197,10,32,1079.61,5,3,4,534,12,Platinum,0,red
15198,92,10,193.64,2,1,1,211,4,Basic,1,green
15199,59,13,1268.7,3,1,4,314,8,Silver,0,red
15201,87,69,1236.54,2,4,4,244,10,Gold,0,red
15203,25,142,1827.8,4,5,4,454,13,Platinum,2,blue
15204,357,9,316.58,1,1,2,112,4,Basic,1,green
15205,85,37,653.24,2,3,3,233,8,Silver,0,red
15206,10,9,420.3,5,1,2,512,8,Silver,1,green
15208,1,42,870.12,5,3,3,533,11,Platinum,2,blue
15210,225,20,331.18,1,2,2,122,5,Basic,1,green
15211,60,52,894.41,3,3,3,333,9,Gold,0,red
15212,241,5,101.8,1,1,1,111,3,Basic,1,green
15213,318,24,328.35,1,2,2,122,5,Basic,1,green
15214,1,110,1661.44,5,4,4,544,13,Platinum,2,blue
15215,46,35,734.94,3,3,3,333,9,Gold,0,red
15216,87,2,96.6,2,1,1,211,4,Basic,1,green
15218,10,166,5756.89,5,5,5,555,15,Diamond,2,blue
15219,176,9,305.75,2,1,2,212,5,Basic,1,green
15220,51,117,1778.96,3,4,4,344,11,Platinum,0,red
15221,366,5,403.25,1,1,2,112,4,Basic,1,green
15222,318,5,585,1,1,3,113,5,Basic,1,green
15223,225,20,755.75,1,2,3,123,6,Silver,1,green
15224,358,14,322.08,1,2,2,122,5,Basic,1,green
15225,234,23,409.4,1,2,2,122,5,Basic,1,green
15226,310,8,154.41,1,1,1,111,3,Basic,1,green
15227,36,58,1219.4,3,3,4,334,10,Gold,0,red
15228,66,125,3386.71,3,5,5,355,13,Platinum,0,red
15230,239,23,429.6,1,2,2,122,5,Basic,1,green
15232,113,31,612.06,2,3,3,233,8,Silver,0,red
15234,276,14,197,1,2,1,121,4,Basic,1,green
15235,217,143,2247.51,1,5,5,155,11,Platinum,0,red
15236,298,15,321.05,1,2,2,122,5,Basic,1,green
15237,1,99,1412.32,5,4,4,544,13,Platinum,2,blue
15238,29,50,1071.99,4,3,4,434,11,Platinum,0,red
15239,10,49,780.59,5,3,3,533,11,Platinum,0,red
15240,44,78,1706.57,3,4,4,344,11,Platinum,0,red
15241,66,110,1756.44,3,4,4,344,11,Platinum,0,red
15243,74,22,316.68,2,2,2,222,6,Silver,1,green
15244,65,34,631.57,3,3,3,333,9,Gold,0,red
15245,134,89,2515.84,2,4,5,245,11,Platinum,0,red
15246,238,33,514.15,1,3,3,133,7,Silver,1,green
15247,122,6,356,2,1,2,212,5,Basic,1,green
15249,31,350,6688.46,4,5,5,455,14,Diamond,2,blue
15251,9,111,10484.99,5,4,5,545,14,Diamond,2,blue
15252,36,44,740.78,3,3,3,333,9,Gold,0,red
15253,16,53,918.2,4,3,4,434,11,Platinum,0,red
15254,127,18,300.36,2,2,2,222,6,Silver,1,green
15255,66,47,890.85,3,3,3,333,9,Gold,0,red
15256,148,6,98.45,2,1,1,211,4,Basic,1,green
15257,283,7,317.15,1,1,2,112,4,Basic,1,green
15258,168,34,623.16,2,3,3,233,8,Silver,0,red
15260,100,77,1810.77,2,4,4,244,10,Gold,0,red
15261,135,19,254.82,2,2,2,222,6,Silver,1,green
15262,323,10,178.95,1,1,1,111,3,Basic,1,green
15263,106,12,156.51,2,1,1,211,4,Basic,1,green
15264,64,23,393.74,3,2,2,322,7,Silver,1,green
15265,151,82,1506.12,2,4,4,244,10,Gold,0,red
15266,338,6,119.3,1,1,1,111,3,Basic,1,green
15267,22,11,1717.36,4,1,4,414,9,Gold,0,red
15269,23,2,408.8,4,1,2,412,7,Silver,1,green
15270,15,41,2379.49,4,3,5,435,12,Platinum,0,red
15271,7,274,2507.07,5,5,5,555,15,Diamond,2,blue
15272,57,63,721.94,3,4,3,343,10,Gold,0,red
15274,4,47,716.57,5,3,3,533,11,Platinum,2,blue
15275,37,41,615.14,3,3,3,333,9,Gold,0,red
15276,66,52,135.31,3,3,1,331,7,Silver,1,green
15277,46,12,255.9,3,1,2,312,6,Silver,1,green
15279,354,19,290.51,1,2,2,122,5,Basic,1,green
15280,172,16,113.12,2,2,1,221,5,Basic,1,green
15281,58,139,2332.15,3,5,5,355,13,Platinum,0,red
15286,49,3,240.55,3,1,1,311,5,Basic,1,green
15287,22,20,486.69,4,2,3,423,9,Gold,0,red
15288,43,88,2306.52,3,4,5,345,12,Platinum,0,red
15289,29,58,939.78,4,3,4,434,11,Platinum,0,red
15290,4,204,7943.22,5,5,5,555,15,Diamond,2,blue
15291,25,103,4668.3,4,4,5,445,13,Platinum,2,blue
15292,201,25,180.94,1,2,1,121,4,Basic,1,green
15296,50,194,3672.86,3,5,5,355,13,Platinum,2,blue
15297,10,39,641.94,5,3,3,533,11,Platinum,0,red
15298,2,192,4799.9,5,5,5,555,15,Diamond,2,blue
15299,67,7,4507.01,3,1,5,315,9,Gold,0,red
15300,64,28,496.44,3,2,3,323,8,Silver,0,red
15301,50,243,5070.35,3,5,5,355,13,Platinum,2,blue
15303,290,31,574.02,1,3,3,133,7,Silver,1,green
15304,60,23,694.4,3,2,3,323,8,Silver,0,red
15306,64,58,1174.35,3,3,4,334,10,Gold,0,red
15307,95,12,205.3,2,1,1,211,4,Basic,1,green
15308,274,19,310.47,1,2,2,122,5,Basic,1,green
15311,1,2379,60767.9,5,5,5,555,15,Diamond,2,blue
15312,75,47,924.85,2,3,4,234,9,Gold,0,red
15313,110,1,52,2,1,1,211,4,Basic,1,green
15314,199,24,327.97,1,2,2,122,5,Basic,1,green
15315,64,37,570.5,3,3,3,333,9,Gold,0,red
15316,326,1,165,1,1,1,111,3,Basic,1,green
15318,3,33,312.62,5,3,2,532,10,Gold,0,red
15319,283,16,204.5,1,2,1,121,4,Basic,1,green
15320,44,36,267.13,3,3,2,332,8,Silver,0,red
15321,70,95,2748.31,3,4,5,345,12,Platinum,0,red
15322,85,42,679.68,2,3,3,233,8,Silver,0,red
15325,103,49,162.29,2,3,1,231,6,Silver,1,green
15326,333,29,311.71,1,2,2,122,5,Basic,1,green
15327,52,10,208.75,3,1,1,311,5,Basic,1,green
15329,39,57,1049.7,3,3,4,334,10,Gold,0,red
15330,32,13,714.96,4,1,3,413,8,Silver,0,red
15333,208,16,1028.56,1,2,4,124,7,Silver,1,green
15334,156,99,351.67,2,4,2,242,8,Silver,0,red
15335,53,36,173.97,3,3,1,331,7,Silver,1,green
15339,66,86,574.07,3,4,3,343,10,Gold,0,red
15341,80,17,2020.52,2,2,5,225,9,Gold,0,red
15342,129,24,406.09,2,2,2,222,6,Silver,1,green
15343,87,21,364.5,2,2,2,222,6,Silver,1,green
15344,1,26,563.94,5,2,3,523,10,Gold,2,blue
15345,45,20,393.54,3,2,2,322,7,Silver,1,green
15346,332,17,252.42,1,2,2,122,5,Basic,1,green
15347,366,5,201.6,1,1,1,111,3,Basic,1,green
15348,72,9,158.04,2,1,1,211,4,Basic,1,green
15349,158,72,473.81,2,4,3,243,9,Gold,0,red
15350,373,5,115.65,1,1,1,111,3,Basic,1,green
15351,12,225,1960.11,5,5,5,555,15,Diamond,2,blue
15353,254,63,777.02,1,4,3,143,8,Silver,0,red
15355,29,14,277.05,4,2,2,422,8,Silver,1,green
15356,31,519,2766.5,4,5,5,455,14,Diamond,2,blue
15358,4,551,8347.2,5,5,5,555,15,Diamond,2,blue
15360,39,13,427.93,3,1,2,312,6,Silver,1,green
15361,361,7,418.92,1,1,2,112,4,Basic,1,green
15363,372,16,326,1,2,2,122,5,Basic,1,green
15364,95,29,913.19,2,2,4,224,8,Silver,0,red
15365,25,114,2314.32,4,4,5,445,13,Platinum,2,blue
15366,75,44,602.51,2,3,3,233,8,Silver,0,red
15367,57,95,1877.59,3,4,4,344,11,Platinum,0,red
15368,21,4,446.94,4,1,2,412,7,Silver,1,green
15370,40,94,2386.05,3,4,5,345,12,Platinum,0,red
15372,137,27,2007.4,2,2,5,225,9,Gold,0,red
15373,8,132,2415.91,5,5,5,555,15,Diamond,2,blue
15374,128,3,168,2,1,1,211,4,Basic,1,green
15376,40,117,1233.36,3,4,4,344,11,Platinum,0,red
15379,169,194,3703.29,2,5,5,255,12,Platinum,0,red
15380,8,36,1690.26,5,3,4,534,12,Platinum,2,blue
15381,213,8,596.85,1,1,3,113,5,Basic,1,green
15382,14,302,5955.71,4,5,5,455,14,Diamond,2,blue
15384,169,41,642.41,2,3,3,233,8,Silver,0,red
15385,40,12,316.88,3,1,2,312,6,Silver,1,green
15386,186,31,394.14,1,3,2,132,6,Silver,1,green
15389,172,1,500,2,1,3,213,6,Silver,1,green
15392,4,84,1535.53,5,4,4,544,13,Platinum,2,blue
15393,16,12,231.86,4,1,1,411,6,Silver,1,green
15394,9,85,2183.54,5,4,5,545,14,Diamond,2,blue
15395,325,7,107.45,1,1,1,111,3,Basic,1,green
15396,112,14,288.18,2,2,2,222,6,Silver,1,green
15397,289,6,94,1,1,1,111,3,Basic,1,green
15398,16,73,1345.53,4,4,4,444,12,Platinum,0,red
15399,1,50,815.77,5,3,3,533,11,Platinum,2,blue
15400,92,12,716.2,2,1,3,213,6,Silver,1,green
15402,148,42,626.77,2,3,3,233,8,Silver,0,red
15405,189,8,349.1,1,1,2,112,4,Basic,1,green
15406,31,53,510.71,4,3,3,433,10,Gold,0,red
15407,33,153,1056.44,3,5,4,354,12,Platinum,0,red
15408,264,34,267.18,1,3,2,132,6,Silver,1,green
15410,84,122,3450.84,2,5,5,255,12,Platinum,0,red
15411,26,99,1358.88,4,4,4,444,12,Platinum,0,red
15412,171,10,190.53,2,1,1,211,4,Basic,1,green
15414,9,39,774.9,5,3,3,533,11,Platinum,0,red
15415,313,48,572.81,1,3,3,133,7,Silver,0,red
15416,64,192,3984.32,3,5,5,355,13,Platinum,0,red
15417,85,28,508.8,2,2,3,223,7,Silver,0,red
15419,24,8,135.86,4,1,1,411,6,Silver,1,green
15421,58,53,950.36,3,3,4,334,10,Gold,0,red
15422,323,6,97.7,1,1,1,111,3,Basic,1,green
15423,38,2,43.5,3,1,1,311,5,Basic,1,green
15424,254,17,383.34,1,2,2,122,5,Basic,1,green
15426,19,292,1447.39,4,5,4,454,13,Platinum,2,blue
15427,33,306,1483.14,3,5,4,354,12,Platinum,2,blue
15428,15,6,93.78,4,1,1,411,6,Silver,1,green
15429,26,82,397.35,4,4,2,442,10,Gold,0,red
15432,23,10,171.19,4,1,1,411,6,Silver,1,green
15433,213,41,533.3,1,3,3,133,7,Silver,0,red
